Price,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Datetime,,,,,
2026-01-27 07:34:00+00:00,25080.94921875,25080.94921875,25065.150390625,25072.05078125,0
2026-01-27 07:35:00+00:00,25077.30078125,25081.0,25074.19921875,25080.69921875,0
2026-01-27 07:36:00+00:00,25077.55078125,25082.94921875,25074.599609375,25077.19921875,0
2026-01-27 07:37:00+00:00,25080.69921875,25080.69921875,25076.650390625,25078.349609375,0
2026-01-27 07:38:00+00:00,25089.849609375,25092.05078125,25081.19921875,25081.400390625,0
2026-01-27 07:39:00+00:00,25089.599609375,25094.400390625,25089.599609375,25089.849609375,0
2026-01-27 07:40:00+00:00,25078.599609375,25089.650390625,25077.55078125,25089.5,0
2026-01-27 07:41:00+00:00,25074.650390625,25080.94921875,25071.150390625,25079.05078125,0
2026-01-27 07:42:00+00:00,25081.75,25086.849609375,25073.5,25075.30078125,0
2026-01-27 07:43:00+00:00,25085.349609375,25089.099609375,25080.0,25082.44921875,0
2026-01-27 07:44:00+00:00,25088.94921875,25090.900390625,25084.94921875,25086.94921875,0
2026-01-27 07:45:00+00:00,25088.55078125,25089.900390625,25081.19921875,25089.099609375,0
2026-01-27 07:46:00+00:00,25092.80078125,25098.849609375,25086.150390625,25088.599609375,0
2026-01-27 07:47:00+00:00,25083.400390625,25097.0,25083.400390625,25095.150390625,0
2026-01-27 07:48:00+00:00,25086.55078125,25086.55078125,25082.099609375,25085.0,0
2026-01-27 07:49:00+00:00,25098.05078125,25099.5,25086.19921875,25086.650390625,0
2026-01-27 07:50:00+00:00,25086.05078125,25099.80078125,25085.900390625,25098.599609375,0
2026-01-27 07:51:00+00:00,25090.94921875,25096.849609375,25086.05078125,25087.0,0
2026-01-27 07:52:00+00:00,25107.25,25112.05078125,25088.75,25091.44921875,0
2026-01-27 07:53:00+00:00,25098.69921875,25112.75,25097.80078125,25107.099609375,0
2026-01-27 07:54:00+00:00,25103.55078125,25103.599609375,25097.25,25098.349609375,0
2026-01-27 07:55:00+00:00,25097.349609375,25105.05078125,25097.349609375,25102.400390625,0
2026-01-27 07:56:00+00:00,25092.94921875,25096.849609375,25089.849609375,25096.5,0
2026-01-27 07:57:00+00:00,25104.099609375,25105.150390625,25093.849609375,25093.900390625,0
2026-01-27 07:58:00+00:00,25102.849609375,25106.75,25101.94921875,25104.650390625,0
2026-01-27 07:59:00+00:00,25120.900390625,25123.69921875,25102.80078125,25102.849609375,0
2026-01-27 08:00:00+00:00,25112.650390625,25132.25,25111.69921875,25122.69921875,0
2026-01-27 08:01:00+00:00,25122.400390625,25123.05078125,25109.75,25112.599609375,0
2026-01-27 08:02:00+00:00,25123.900390625,25126.69921875,25118.400390625,25122.19921875,0
2026-01-27 08:03:00+00:00,25114.900390625,25126.150390625,25113.849609375,25124.69921875,0
2026-01-27 08:04:00+00:00,25106.900390625,25116.349609375,25106.5,25114.75,0
2026-01-27 08:05:00+00:00,25095.5,25108.55078125,25094.0,25107.25,0
2026-01-27 08:06:00+00:00,25083.44921875,25097.69921875,25082.75,25096.349609375,0
2026-01-27 08:07:00+00:00,25082.75,25090.849609375,25080.849609375,25083.5,0
2026-01-27 08:08:00+00:00,25053.55078125,25085.0,25053.5,25082.30078125,0
2026-01-27 08:09:00+00:00,25031.69921875,25056.30078125,25027.69921875,25053.650390625,0
2026-01-27 08:10:00+00:00,25049.05078125,25050.05078125,25018.0,25033.599609375,0
2026-01-27 08:11:00+00:00,25055.80078125,25064.099609375,25043.30078125,25048.80078125,0
2026-01-27 08:12:00+00:00,25041.849609375,25058.75,25036.94921875,25056.25,0
2026-01-27 08:13:00+00:00,25036.94921875,25045.05078125,25034.44921875,25044.30078125,0
2026-01-27 08:14:00+00:00,25045.25,25048.69921875,25037.099609375,25037.55078125,0
2026-01-27 08:15:00+00:00,25044.099609375,25048.25,25040.650390625,25046.150390625,0
2026-01-27 08:16:00+00:00,25045.94921875,25053.30078125,25043.55078125,25044.75,0
2026-01-27 08:17:00+00:00,25050.0,25053.650390625,25043.349609375,25046.75,0
2026-01-27 08:18:00+00:00,25049.900390625,25052.900390625,25045.30078125,25050.44921875,0
2026-01-27 08:19:00+00:00,25058.650390625,25060.75,25049.0,25051.349609375,0
2026-01-27 08:20:00+00:00,25054.30078125,25065.900390625,25054.19921875,25059.80078125,0
2026-01-27 08:21:00+00:00,25048.5,25055.80078125,25047.599609375,25054.599609375,0
2026-01-27 08:22:00+00:00,25045.44921875,25050.75,25036.94921875,25049.19921875,0
2026-01-27 08:23:00+00:00,25043.900390625,25049.400390625,25038.94921875,25047.349609375,0
2026-01-27 08:24:00+00:00,25043.44921875,25051.80078125,25042.44921875,25045.94921875,0
2026-01-27 08:25:00+00:00,25040.650390625,25045.19921875,25039.75,25043.75,0
2026-01-27 08:26:00+00:00,25045.400390625,25049.25,25039.599609375,25041.44921875,0
2026-01-27 08:27:00+00:00,25051.80078125,25056.80078125,25045.0,25045.650390625,0
2026-01-27 08:28:00+00:00,25053.099609375,25065.650390625,25050.19921875,25052.349609375,0
2026-01-27 08:29:00+00:00,25049.349609375,25057.0,25048.349609375,25054.150390625,0
2026-01-27 08:30:00+00:00,25042.349609375,25055.650390625,25042.349609375,25050.849609375,0
2026-01-27 08:31:00+00:00,25049.25,25054.650390625,25043.099609375,25043.099609375,0
2026-01-27 08:32:00+00:00,25029.349609375,25048.55078125,25029.05078125,25048.55078125,0
2026-01-27 08:33:00+00:00,25034.80078125,25042.099609375,25029.55078125,25029.55078125,0
2026-01-27 08:34:00+00:00,25016.55078125,25036.400390625,25013.150390625,25035.55078125,0
2026-01-27 08:35:00+00:00,25010.599609375,25019.25,25006.5,25017.400390625,0
2026-01-27 08:36:00+00:00,25010.599609375,25011.94921875,24998.25,25011.099609375,0
2026-01-27 08:37:00+00:00,25025.19921875,25033.099609375,25010.19921875,25010.55078125,0
2026-01-27 08:38:00+00:00,25027.25,25032.150390625,25025.599609375,25027.0,0
2026-01-27 08:39:00+00:00,25024.44921875,25030.400390625,25021.599609375,25027.19921875,0
2026-01-27 08:40:00+00:00,25041.349609375,25041.80078125,25024.349609375,25026.05078125,0
2026-01-27 08:41:00+00:00,25046.30078125,25048.400390625,25042.25,25042.25,0
2026-01-27 08:42:00+00:00,25053.849609375,25059.400390625,25044.44921875,25046.650390625,0
2026-01-27 08:43:00+00:00,25044.5,25057.349609375,25042.849609375,25054.349609375,0
2026-01-27 08:44:00+00:00,25034.55078125,25048.599609375,25031.849609375,25045.05078125,0
2026-01-27 08:45:00+00:00,25034.25,25039.5,25032.5,25034.900390625,0
2026-01-27 08:46:00+00:00,25024.650390625,25035.69921875,25024.05078125,25035.05078125,0
2026-01-27 08:47:00+00:00,25027.19921875,25030.400390625,25024.099609375,25025.25,0
2026-01-27 08:48:00+00:00,25027.75,25035.44921875,25026.55078125,25028.55078125,0
2026-01-27 08:49:00+00:00,25029.349609375,25035.19921875,25027.099609375,25028.69921875,0
2026-01-27 08:50:00+00:00,25028.400390625,25030.30078125,25021.150390625,25030.05078125,0
2026-01-27 08:51:00+00:00,25026.19921875,25030.05078125,25022.400390625,25029.349609375,0
2026-01-27 08:52:00+00:00,25029.69921875,25032.849609375,25025.599609375,25025.599609375,0
2026-01-27 08:53:00+00:00,25018.650390625,25031.849609375,25007.849609375,25030.94921875,0
2026-01-27 08:54:00+00:00,25021.25,25025.400390625,25016.55078125,25020.0,0
2026-01-27 08:55:00+00:00,25022.0,25028.349609375,25021.80078125,25022.69921875,0
2026-01-27 08:56:00+00:00,25026.25,25028.349609375,25019.0,25023.349609375,0
2026-01-27 08:57:00+00:00,25023.05078125,25033.05078125,25022.599609375,25027.05078125,0
2026-01-27 08:58:00+00:00,25031.75,25031.75,25021.900390625,25023.94921875,0
2026-01-27 08:59:00+00:00,25032.650390625,25039.44921875,25031.150390625,25032.44921875,0
2026-01-27 09:00:00+00:00,25040.849609375,25040.849609375,25028.400390625,25032.69921875,0
2026-01-27 09:01:00+00:00,25042.94921875,25051.099609375,25040.349609375,25041.25,0
2026-01-27 09:02:00+00:00,25048.349609375,25050.25,25041.400390625,25042.099609375,0
2026-01-27 09:03:00+00:00,25033.75,25049.19921875,25024.44921875,25048.05078125,0
2026-01-27 09:04:00+00:00,25041.75,25044.94921875,25033.599609375,25033.599609375,0
2026-01-27 09:05:00+00:00,25042.94921875,25046.849609375,25040.650390625,25042.30078125,0
2026-01-27 09:06:00+00:00,25045.94921875,25055.5,25043.0,25045.19921875,0
2026-01-27 09:07:00+00:00,25047.150390625,25050.05078125,25043.150390625,25046.849609375,0
2026-01-27 09:08:00+00:00,25071.0,25072.25,25046.69921875,25048.25,0
2026-01-27 09:09:00+00:00,25092.400390625,25093.05078125,25064.69921875,25070.80078125,0
2026-01-27 09:10:00+00:00,25097.55078125,25106.44921875,25090.849609375,25093.099609375,0
2026-01-27 09:11:00+00:00,25089.900390625,25100.849609375,25084.849609375,25098.05078125,0
2026-01-27 09:12:00+00:00,25105.5,25108.05078125,25090.44921875,25091.69921875,0
2026-01-27 09:13:00+00:00,25098.44921875,25108.650390625,25094.349609375,25107.94921875,0
2026-01-27 09:14:00+00:00,25087.599609375,25100.849609375,25087.599609375,25099.849609375,0
2026-01-27 09:15:00+00:00,25108.099609375,25110.19921875,25088.30078125,25088.900390625,0
2026-01-27 09:16:00+00:00,25109.80078125,25116.05078125,25107.55078125,25107.55078125,0
2026-01-27 09:17:00+00:00,25101.19921875,25109.849609375,25097.099609375,25109.05078125,0
2026-01-27 09:18:00+00:00,25109.5,25110.150390625,25100.900390625,25101.400390625,0
2026-01-27 09:19:00+00:00,25115.19921875,25115.599609375,25106.650390625,25109.55078125,0
2026-01-27 09:20:00+00:00,25122.30078125,25124.69921875,25115.150390625,25115.900390625,0
2026-01-27 09:21:00+00:00,25132.25,25132.25,25123.5,25123.5,0
2026-01-27 09:22:00+00:00,25136.80078125,25145.80078125,25131.05078125,25132.30078125,0
2026-01-27 09:23:00+00:00,25137.150390625,25145.650390625,25136.0,25139.349609375,0
2026-01-27 09:24:00+00:00,25142.5,25145.69921875,25136.099609375,25137.25,0
2026-01-27 09:25:00+00:00,25143.55078125,25155.30078125,25142.099609375,25143.599609375,0
2026-01-27 09:26:00+00:00,25130.75,25147.900390625,25130.75,25144.25,0
2026-01-27 09:27:00+00:00,25127.94921875,25137.44921875,25116.55078125,25131.05078125,0
2026-01-27 09:28:00+00:00,25134.900390625,25137.30078125,25128.400390625,25129.80078125,0
2026-01-27 09:29:00+00:00,25139.44921875,25146.25,25134.900390625,25136.349609375,0
2026-01-27 09:30:00+00:00,25118.0,25145.55078125,25116.94921875,25141.19921875,0
2026-01-27 09:31:00+00:00,25120.099609375,25120.5,25100.75,25119.599609375,0
2026-01-27 09:32:00+00:00,25133.0,25135.849609375,25123.05078125,25123.05078125,0
2026-01-27 09:33:00+00:00,25132.349609375,25137.94921875,25130.19921875,25133.94921875,0
2026-01-27 09:34:00+00:00,25128.849609375,25133.150390625,25126.25,25132.349609375,0
2026-01-27 09:35:00+00:00,25134.650390625,25135.400390625,25125.900390625,25130.5,0
2026-01-27 09:36:00+00:00,25157.0,25159.349609375,25133.599609375,25135.0,0
2026-01-27 09:37:00+00:00,25158.099609375,25159.400390625,25151.900390625,25158.349609375,0
2026-01-27 09:38:00+00:00,25152.900390625,25160.25,25147.900390625,25158.94921875,0
2026-01-27 09:39:00+00:00,25147.69921875,25153.900390625,25144.69921875,25153.05078125,0
2026-01-27 09:40:00+00:00,25154.94921875,25156.400390625,25142.75,25142.94921875,0
2026-01-27 09:41:00+00:00,25168.55078125,25171.900390625,25151.55078125,25155.69921875,0
2026-01-27 09:42:00+00:00,25169.69921875,25175.349609375,25164.349609375,25168.400390625,0
2026-01-27 09:43:00+00:00,25170.80078125,25174.69921875,25163.900390625,25170.25,0
2026-01-27 09:44:00+00:00,25170.400390625,25172.150390625,25167.650390625,25169.900390625,0
2026-01-27 09:45:00+00:00,25174.849609375,25175.849609375,25168.05078125,25169.25,0
2026-01-27 09:46:00+00:00,25180.150390625,25180.30078125,25173.400390625,25176.599609375,0
2026-01-27 09:47:00+00:00,25189.55078125,25190.099609375,25180.25,25181.05078125,0
2026-01-27 09:48:00+00:00,25199.44921875,25200.05078125,25189.80078125,25190.900390625,0
2026-01-27 09:49:00+00:00,25202.900390625,25207.349609375,25199.75,25199.900390625,0
2026-01-27 09:50:00+00:00,25198.099609375,25211.900390625,25196.55078125,25203.94921875,0
2026-01-27 09:51:00+00:00,25198.80078125,25200.55078125,25190.650390625,25197.0,0
2026-01-27 09:52:00+00:00,25210.150390625,25211.400390625,25195.25,25199.19921875,0
2026-01-27 09:53:00+00:00,25214.5,25215.099609375,25209.30078125,25212.349609375,0
2026-01-27 09:54:00+00:00,25229.94921875,25229.94921875,25212.19921875,25214.05078125,0
2026-01-27 09:55:00+00:00,25242.400390625,25242.900390625,25229.0,25230.400390625,0
2026-01-27 09:56:00+00:00,25243.900390625,25245.69921875,25239.05078125,25243.900390625,0
2026-01-27 09:57:00+00:00,25237.55078125,25246.099609375,25236.44921875,25246.05078125,0
2026-01-27 09:58:00+00:00,25231.099609375,25240.150390625,25225.69921875,25238.150390625,0
2026-01-27 09:59:00+00:00,25234.099609375,25242.099609375,25226.400390625,25230.69921875,0
2026-01-28 03:45:00+00:00,25306.25,25309.19921875,25227.650390625,25248.599609375,0
2026-01-28 03:46:00+00:00,25321.400390625,25333.94921875,25295.19921875,25305.099609375,0
2026-01-28 03:47:00+00:00,25305.400390625,25322.25,25299.349609375,25322.25,0
2026-01-28 03:48:00+00:00,25321.75,25322.599609375,25295.150390625,25302.849609375,0
2026-01-28 03:49:00+00:00,25336.0,25336.150390625,25313.849609375,25321.25,0
2026-01-28 03:50:00+00:00,25343.25,25355.099609375,25335.099609375,25335.44921875,0
2026-01-28 03:51:00+00:00,25356.25,25356.25,25342.80078125,25343.650390625,0
2026-01-28 03:52:00+00:00,25359.849609375,25360.69921875,25349.150390625,25355.75,0
2026-01-28 03:53:00+00:00,25354.69921875,25371.400390625,25354.400390625,25361.599609375,0
2026-01-28 03:54:00+00:00,25358.75,25362.75,25349.69921875,25353.650390625,0
2026-01-28 03:55:00+00:00,25364.099609375,25365.150390625,25353.400390625,25357.900390625,0
2026-01-28 03:56:00+00:00,25341.400390625,25366.650390625,25341.25,25362.94921875,0
2026-01-28 03:57:00+00:00,25328.099609375,25345.69921875,25324.69921875,25343.80078125,0
2026-01-28 03:58:00+00:00,25328.900390625,25336.0,25325.25,25327.55078125,0
2026-01-28 03:59:00+00:00,25352.75,25357.75,25329.150390625,25329.150390625,0
2026-01-28 04:00:00+00:00,25348.75,25363.900390625,25346.69921875,25352.099609375,0
2026-01-28 04:01:00+00:00,25342.75,25355.25,25341.44921875,25347.44921875,0
2026-01-28 04:02:00+00:00,25331.349609375,25348.400390625,25330.75,25342.5,0
2026-01-28 04:03:00+00:00,25337.099609375,25339.0,25331.150390625,25331.94921875,0
2026-01-28 04:04:00+00:00,25309.30078125,25336.94921875,25308.69921875,25336.94921875,0
2026-01-28 04:05:00+00:00,25313.099609375,25315.849609375,25301.69921875,25310.30078125,0
2026-01-28 04:06:00+00:00,25306.55078125,25319.099609375,25306.55078125,25312.650390625,0
2026-01-28 04:07:00+00:00,25299.05078125,25317.19921875,25299.05078125,25308.0,0
2026-01-28 04:08:00+00:00,25288.900390625,25301.05078125,25288.30078125,25298.94921875,0
2026-01-28 04:09:00+00:00,25311.099609375,25311.5,25286.5,25286.5,0
2026-01-28 04:10:00+00:00,25313.599609375,25319.849609375,25308.19921875,25311.400390625,0
2026-01-28 04:11:00+00:00,25315.30078125,25316.80078125,25302.599609375,25312.849609375,0
2026-01-28 04:12:00+00:00,25306.150390625,25319.650390625,25302.5,25316.650390625,0
2026-01-28 04:13:00+00:00,25291.94921875,25306.75,25290.30078125,25306.25,0
2026-01-28 04:14:00+00:00,25293.0,25306.0,25289.0,25293.400390625,0
2026-01-28 04:15:00+00:00,25284.80078125,25299.599609375,25284.099609375,25292.94921875,0
2026-01-28 04:16:00+00:00,25284.849609375,25289.55078125,25281.05078125,25285.099609375,0
2026-01-28 04:17:00+00:00,25280.55078125,25287.650390625,25278.099609375,25284.94921875,0
2026-01-28 04:18:00+00:00,25292.0,25297.80078125,25279.80078125,25281.0,0
2026-01-28 04:19:00+00:00,25292.69921875,25292.69921875,25279.75,25291.25,0
2026-01-28 04:20:00+00:00,25284.80078125,25300.599609375,25279.849609375,25292.650390625,0
2026-01-28 04:21:00+00:00,25285.05078125,25296.80078125,25278.94921875,25287.0,0
2026-01-28 04:22:00+00:00,25282.099609375,25292.599609375,25278.55078125,25285.19921875,0
2026-01-28 04:23:00+00:00,25301.75,25301.849609375,25279.44921875,25282.44921875,0
2026-01-28 04:24:00+00:00,25288.400390625,25302.900390625,25286.900390625,25301.5,0
2026-01-28 04:25:00+00:00,25289.19921875,25292.150390625,25287.0,25288.400390625,0
2026-01-28 04:26:00+00:00,25274.400390625,25290.349609375,25272.849609375,25290.349609375,0
2026-01-28 04:27:00+00:00,25280.05078125,25282.75,25272.69921875,25275.400390625,0
2026-01-28 04:28:00+00:00,25294.94921875,25297.75,25277.5,25280.0,0
2026-01-28 04:29:00+00:00,25303.69921875,25304.650390625,25294.05078125,25294.69921875,0
2026-01-28 04:30:00+00:00,25304.44921875,25316.400390625,25303.80078125,25304.69921875,0
2026-01-28 04:31:00+00:00,25298.150390625,25308.19921875,25295.80078125,25304.05078125,0
2026-01-28 04:32:00+00:00,25295.099609375,25300.5,25284.94921875,25299.0,0
2026-01-28 04:33:00+00:00,25282.80078125,25299.0,25281.69921875,25296.19921875,0
2026-01-28 04:34:00+00:00,25289.80078125,25295.599609375,25283.94921875,25283.94921875,0
2026-01-28 04:35:00+00:00,25293.30078125,25295.650390625,25289.849609375,25290.25,0
2026-01-28 04:36:00+00:00,25282.349609375,25292.650390625,25277.94921875,25292.44921875,0
2026-01-28 04:37:00+00:00,25276.05078125,25284.400390625,25272.55078125,25283.05078125,0
2026-01-28 04:38:00+00:00,25247.25,25277.0,25244.44921875,25276.650390625,0
2026-01-28 04:39:00+00:00,25252.099609375,25261.94921875,25246.25,25247.0,0
2026-01-28 04:40:00+00:00,25258.19921875,25263.599609375,25247.19921875,25252.849609375,0
2026-01-28 04:41:00+00:00,25250.349609375,25265.099609375,25246.599609375,25258.099609375,0
2026-01-28 04:42:00+00:00,25241.150390625,25251.0,25240.400390625,25250.400390625,0
2026-01-28 04:43:00+00:00,25240.599609375,25250.55078125,25232.69921875,25241.400390625,0
2026-01-28 04:44:00+00:00,25248.099609375,25253.44921875,25236.80078125,25239.400390625,0
2026-01-28 04:45:00+00:00,25256.400390625,25257.69921875,25246.55078125,25248.30078125,0
2026-01-28 04:46:00+00:00,25251.69921875,25257.80078125,25250.44921875,25255.25,0
2026-01-28 04:47:00+00:00,25248.44921875,25251.849609375,25243.44921875,25250.19921875,0
2026-01-28 04:48:00+00:00,25244.349609375,25249.69921875,25235.599609375,25249.650390625,0
2026-01-28 04:49:00+00:00,25260.400390625,25260.400390625,25244.55078125,25245.05078125,0
2026-01-28 04:50:00+00:00,25262.650390625,25269.650390625,25259.80078125,25260.349609375,0
2026-01-28 04:51:00+00:00,25260.650390625,25263.5,25254.25,25262.30078125,0
2026-01-28 04:52:00+00:00,25260.05078125,25265.25,25254.80078125,25261.099609375,0
2026-01-28 04:53:00+00:00,25276.099609375,25276.599609375,25259.849609375,25259.849609375,0
2026-01-28 04:54:00+00:00,25274.849609375,25278.099609375,25271.19921875,25276.650390625,0
2026-01-28 04:55:00+00:00,25275.0,25281.599609375,25270.5,25275.349609375,0
2026-01-28 04:56:00+00:00,25274.80078125,25279.099609375,25269.25,25274.05078125,0
2026-01-28 04:57:00+00:00,25266.349609375,25276.849609375,25266.349609375,25274.69921875,0
2026-01-28 04:58:00+00:00,25262.0,25267.900390625,25261.94921875,25266.75,0
2026-01-28 04:59:00+00:00,25246.5,25262.650390625,25246.5,25262.150390625,0
2026-01-28 05:00:00+00:00,25240.05078125,25251.900390625,25239.05078125,25246.849609375,0
2026-01-28 05:01:00+00:00,25244.19921875,25248.94921875,25236.599609375,25240.5,0
2026-01-28 05:02:00+00:00,25240.69921875,25245.05078125,25234.05078125,25244.400390625,0
2026-01-28 05:03:00+00:00,25247.69921875,25253.69921875,25240.400390625,25240.400390625,0
2026-01-28 05:04:00+00:00,25259.0,25260.69921875,25247.05078125,25247.05078125,0
2026-01-28 05:05:00+00:00,25267.19921875,25272.44921875,25256.150390625,25259.30078125,0
2026-01-28 05:06:00+00:00,25265.5,25275.150390625,25260.650390625,25266.900390625,0
2026-01-28 05:07:00+00:00,25281.650390625,25281.75,25266.05078125,25266.05078125,0
2026-01-28 05:08:00+00:00,25289.05078125,25292.80078125,25281.69921875,25281.94921875,0
2026-01-28 05:09:00+00:00,25301.599609375,25302.19921875,25287.650390625,25288.599609375,0
2026-01-28 05:10:00+00:00,25292.099609375,25301.849609375,25291.400390625,25301.849609375,0
2026-01-28 05:11:00+00:00,25294.150390625,25296.19921875,25292.05078125,25292.19921875,0
2026-01-28 05:12:00+00:00,25284.099609375,25294.19921875,25284.099609375,25294.19921875,0
2026-01-28 05:13:00+00:00,25284.25,25288.94921875,25282.69921875,25284.19921875,0
2026-01-28 05:14:00+00:00,25281.69921875,25285.30078125,25279.80078125,25284.150390625,0
2026-01-28 05:15:00+00:00,25274.05078125,25285.80078125,25271.69921875,25282.19921875,0
2026-01-28 05:16:00+00:00,25282.30078125,25283.650390625,25271.44921875,25274.599609375,0
2026-01-28 05:17:00+00:00,25280.25,25285.400390625,25276.849609375,25282.849609375,0
2026-01-28 05:18:00+00:00,25267.75,25280.80078125,25267.349609375,25280.80078125,0
2026-01-28 05:19:00+00:00,25281.150390625,25281.650390625,25267.55078125,25268.05078125,0
2026-01-28 05:20:00+00:00,25289.94921875,25291.099609375,25280.599609375,25280.80078125,0
2026-01-28 05:21:00+00:00,25288.80078125,25298.55078125,25287.44921875,25290.599609375,0
2026-01-28 05:22:00+00:00,25292.349609375,25294.400390625,25289.150390625,25289.5,0
2026-01-28 05:23:00+00:00,25293.69921875,25296.150390625,25292.150390625,25292.150390625,0
2026-01-28 05:24:00+00:00,25296.30078125,25298.599609375,25293.80078125,25294.05078125,0
2026-01-28 05:25:00+00:00,25288.69921875,25298.099609375,25288.099609375,25296.150390625,0
2026-01-28 05:26:00+00:00,25294.900390625,25294.900390625,25286.69921875,25287.94921875,0
2026-01-28 05:27:00+00:00,25304.80078125,25305.650390625,25294.05078125,25295.25,0
2026-01-28 05:28:00+00:00,25301.30078125,25307.349609375,25301.25,25305.5,0
2026-01-28 05:29:00+00:00,25298.75,25303.150390625,25294.400390625,25301.19921875,0
2026-01-28 05:30:00+00:00,25294.75,25303.94921875,25294.599609375,25299.849609375,0
2026-01-28 05:31:00+00:00,25290.599609375,25298.25,25290.0,25294.650390625,0
2026-01-28 05:32:00+00:00,25297.099609375,25297.94921875,25288.849609375,25291.150390625,0
2026-01-28 05:33:00+00:00,25311.650390625,25311.650390625,25293.349609375,25297.55078125,0
2026-01-28 05:34:00+00:00,25321.099609375,25322.44921875,25311.150390625,25311.44921875,0
2026-01-28 05:35:00+00:00,25326.5,25328.349609375,25321.0,25321.0,0
2026-01-28 05:36:00+00:00,25325.25,25330.599609375,25323.75,25328.05078125,0
2026-01-28 05:37:00+00:00,25323.849609375,25325.5,25314.44921875,25325.25,0
2026-01-28 05:38:00+00:00,25326.94921875,25329.30078125,25322.599609375,25323.150390625,0
2026-01-28 05:39:00+00:00,25321.150390625,25328.69921875,25318.349609375,25327.5,0
2026-01-28 05:40:00+00:00,25323.5,25324.0,25320.599609375,25320.599609375,0
2026-01-28 05:41:00+00:00,25313.5,25324.400390625,25312.900390625,25323.349609375,0
2026-01-28 05:42:00+00:00,25317.44921875,25322.69921875,25315.05078125,25315.05078125,0
2026-01-28 05:43:00+00:00,25323.25,25324.650390625,25316.80078125,25317.69921875,0
2026-01-28 05:44:00+00:00,25325.599609375,25326.69921875,25322.349609375,25323.900390625,0
2026-01-28 05:45:00+00:00,25325.55078125,25327.150390625,25322.5,25325.349609375,0
2026-01-28 05:46:00+00:00,25324.94921875,25328.599609375,25324.05078125,25324.69921875,0
2026-01-28 05:47:00+00:00,25316.099609375,25326.0,25316.099609375,25324.44921875,0
2026-01-28 05:48:00+00:00,25314.05078125,25320.30078125,25313.30078125,25314.05078125,0
2026-01-28 05:49:00+00:00,25322.55078125,25327.94921875,25313.69921875,25313.69921875,0
2026-01-28 05:50:00+00:00,25322.55078125,25323.55078125,25318.94921875,25322.5,0
2026-01-28 05:51:00+00:00,25324.349609375,25329.80078125,25322.900390625,25322.900390625,0
2026-01-28 05:52:00+00:00,25325.44921875,25328.55078125,25323.400390625,25323.5,0
2026-01-28 05:53:00+00:00,25332.0,25334.25,25324.5,25325.150390625,0
2026-01-28 05:54:00+00:00,25337.900390625,25339.150390625,25329.25,25332.0,0
2026-01-28 05:55:00+00:00,25335.19921875,25340.25,25330.69921875,25337.19921875,0
2026-01-28 05:56:00+00:00,25335.349609375,25339.44921875,25333.400390625,25334.75,0
2026-01-28 05:57:00+00:00,25340.099609375,25341.80078125,25334.599609375,25335.05078125,0
2026-01-28 05:58:00+00:00,25339.0,25351.05078125,25339.0,25340.849609375,0
2026-01-28 05:59:00+00:00,25336.94921875,25340.44921875,25335.349609375,25339.0,0
2026-01-28 06:00:00+00:00,25337.150390625,25342.150390625,25337.150390625,25337.400390625,0
2026-01-28 06:01:00+00:00,25333.44921875,25337.55078125,25330.94921875,25336.75,0
2026-01-28 06:02:00+00:00,25340.75,25342.30078125,25333.94921875,25333.94921875,0
2026-01-28 06:03:00+00:00,25335.80078125,25343.94921875,25334.30078125,25340.94921875,0
2026-01-28 06:04:00+00:00,25337.80078125,25341.55078125,25335.55078125,25335.55078125,0
2026-01-28 06:05:00+00:00,25328.80078125,25338.099609375,25327.69921875,25337.400390625,0
2026-01-28 06:06:00+00:00,25327.44921875,25332.80078125,25325.5,25329.55078125,0
2026-01-28 06:07:00+00:00,25318.19921875,25327.650390625,25316.30078125,25327.5,0
2026-01-28 06:08:00+00:00,25305.849609375,25317.900390625,25304.400390625,25317.5,0
2026-01-28 06:09:00+00:00,25309.400390625,25311.80078125,25301.099609375,25306.400390625,0
2026-01-28 06:10:00+00:00,25300.599609375,25310.55078125,25300.19921875,25310.55078125,0
2026-01-28 06:11:00+00:00,25306.05078125,25306.150390625,25300.19921875,25300.19921875,0
2026-01-28 06:12:00+00:00,25295.400390625,25306.80078125,25294.849609375,25305.55078125,0
2026-01-28 06:13:00+00:00,25294.25,25296.05078125,25292.599609375,25295.55078125,0
2026-01-28 06:14:00+00:00,25292.5,25298.349609375,25292.30078125,25294.25,0
2026-01-28 06:15:00+00:00,25307.099609375,25307.5,25290.650390625,25292.80078125,0
2026-01-28 06:16:00+00:00,25302.55078125,25308.5,25301.099609375,25307.05078125,0
2026-01-28 06:17:00+00:00,25311.30078125,25312.150390625,25301.650390625,25302.400390625,0
2026-01-28 06:18:00+00:00,25313.94921875,25320.5,25311.849609375,25311.849609375,0
2026-01-28 06:19:00+00:00,25316.5,25320.94921875,25313.5,25313.5,0
2026-01-28 06:20:00+00:00,25309.25,25318.099609375,25309.150390625,25317.099609375,0
2026-01-28 06:21:00+00:00,25318.94921875,25319.75,25309.0,25309.0,0
2026-01-28 06:22:00+00:00,25321.150390625,25321.44921875,25317.599609375,25318.599609375,0
2026-01-28 06:23:00+00:00,25312.849609375,25321.900390625,25309.69921875,25321.30078125,0
2026-01-28 06:24:00+00:00,25314.599609375,25316.80078125,25311.650390625,25313.0,0
